JPG,X_axis, Y_axis, Width, Height, CLASS, PNG
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-236.jpg,45,53,211,203,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_102.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-241.jpg,4,0,69,55,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_103.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7022-242.jpg,0,16,33,21,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_104.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-21.jpg,129,125,127,131,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_105.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-22.jpg,0,0,48,127,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_106.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-27.jpg,67,33,29,57,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_107.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-37.jpg,166,124,90,132,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_108.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-38.jpg,0,0,132,131,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_109.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-46.jpg,232,213,24,43,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_110.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-55.jpg,30,0,224,200,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_111.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-73.jpg,220,53,36,71,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_112.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-167.jpg,1,99,50,156,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_113.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-181.jpg,20,1,221,231,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_114.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-182.jpg,66,114,38,142,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_115.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-183.jpg,195,162,61,94,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_116.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-196.jpg,0,125,39,39,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_117.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-199.jpg,79,48,38,197,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_118.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-200.jpg,59,0,49,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_119.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-218.jpg,158,46,23,104,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_120.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-219.jpg,124,202,30,51,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_121.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7023-237.jpg,194,213,62,43,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_122.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-12.jpg,118,90,46,166,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_123.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-13.jpg,220,39,20,33,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_124.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-15.jpg,240,235,16,21,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_125.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-29.jpg,33,0,170,181,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_126.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-30.jpg,0,163,40,59,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_127.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-46.jpg,106,0,137,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_128.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-47.jpg,5,157,40,49,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_129.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-63.jpg,187,126,69,119,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_130.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-64.jpg,2,0,113,127,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_131.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-79.jpg,25,42,167,214,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_132.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-80.jpg,12,57,244,133,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_133.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-95.jpg,0,91,10,14,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_134.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-96.jpg,0,163,12,92,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_135.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-97.jpg,88,2,11,61,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_136.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-111.jpg,24,26,7,10,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_137.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-112.jpg,212,203,44,53,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_138.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-113.jpg,0,51,256,156,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_139.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-127.jpg,0,0,31,57,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_140.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-128.jpg,84,12,101,67,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_141.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-129.jpg,169,86,19,16,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_142.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-135.jpg,190,214,66,42,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_143.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-145.jpg,0,0,216,219,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_144.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7024-146.jpg,89,111,57,99,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_145.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-13.jpg,72,235,22,21,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_146.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-14.jpg,91,28,41,54,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_147.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-29.jpg,5,177,31,53,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_148.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-30.jpg,2,0,194,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_149.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-46.jpg,93,12,163,185,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_150.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-47.jpg,0,158,162,98,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_151.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-63.jpg,181,219,15,27,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_152.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-64.jpg,0,2,256,254,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_153.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-79.jpg,155,0,99,53,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_154.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-80.jpg,1,55,197,201,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_155.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-81.jpg,100,0,156,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_156.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-95.jpg,128,145,19,59,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_157.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-96.jpg,178,0,78,56,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_158.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-97.jpg,24,67,224,189,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_159.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-111.jpg,0,0,105,92,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_160.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-112.jpg,41,86,21,146,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_161.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-113.jpg,47,0,145,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_162.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-128.jpg,1,137,34,82,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_163.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-129.jpg,138,81,118,175,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_164.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-134.jpg,0,0,56,84,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_165.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-145.jpg,195,0,35,224,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_166.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7025-146.jpg,155,0,26,34,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_167.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-17.jpg,93,20,51,236,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_168.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-31.jpg,125,3,41,157,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_169.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-34.jpg,172,208,37,44,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_170.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-35.jpg,20,78,37,178,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_171.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-51.jpg,121,175,73,62,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_172.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-52.jpg,113,6,50,250,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_173.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-63.jpg,103,108,10,25,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_174.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-68.jpg,208,187,7,25,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_175.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-69.jpg,0,158,34,98,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_176.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-84.jpg,133,41,19,159,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_177.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-85.jpg,222,88,22,54,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_178.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-86.jpg,107,244,10,9,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_179.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-101.jpg,11,148,18,34,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_180.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-102.jpg,215,147,41,109,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_181.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-113.jpg,214,0,42,72,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_182.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-118.jpg,105,8,18,67,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_183.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-119.jpg,177,11,38,161,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_184.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-132.jpg,136,89,29,71,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_185.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-133.jpg,199,10,26,49,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_186.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-135.jpg,213,198,43,58,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_187.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-136.jpg,228,27,28,120,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_188.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-151.jpg,0,113,53,141,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_189.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-152.jpg,8,0,18,88,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_190.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-153.jpg,146,5,66,176,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_191.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-161.jpg,182,175,23,47,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_192.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-169.jpg,135,28,66,83,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_193.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-170.jpg,86,0,134,160,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_194.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-184.jpg,31,0,225,202,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_195.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-186.jpg,24,185,163,68,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_196.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-187.jpg,88,127,17,70,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_197.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-203.jpg,67,95,12,19,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_198.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-204.jpg,1,129,9,19,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_199.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-221.jpg,166,230,90,26,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_200.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-223.jpg,101,124,155,132,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_201.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-238.jpg,0,131,174,95,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_202.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-239.jpg,0,0,76,127,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_203.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-240.jpg,57,0,100,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_204.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7026-241.jpg,228,233,24,23,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_205.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-21.jpg,0,0,52,75,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_206.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-35.jpg,0,0,161,31,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_207.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-36.jpg,0,0,256,69,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_208.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-39.jpg,9,0,205,37,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_209.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-53.jpg,1,6,245,88,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_210.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-54.jpg,0,108,256,121,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_211.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-55.jpg,9,0,132,256,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_212.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-71.jpg,174,217,82,39,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_213.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-73.jpg,27,43,30,35,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_214.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-88.jpg,229,0,27,86,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_215.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-89.jpg,0,86,33,159,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_216.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-106.jpg,107,0,149,58,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_217.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-112.jpg,0,53,256,159,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_218.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-113.jpg,16,209,232,47,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_219.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-119.jpg,16,166,22,90,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_220.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-121.jpg,119,0,107,245,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_221.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-122.jpg,239,0,17,13,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_222.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-123.jpg,0,10,186,246,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_223.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-124.jpg,2,0,212,227,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_224.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-131.jpg,9,0,29,208,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_225.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-132.jpg,242,226,14,30,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_226.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-139.jpg,0,0,113,233,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_227.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-140.jpg,185,0,71,196,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_228.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-147.jpg,0,190,70,66,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_229.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-150.jpg,7,0,54,233,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_230.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-151.jpg,119,0,126,253,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_231.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-157.jpg,205,124,28,39,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_232.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-169.jpg,60,8,196,246,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_233.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-170.jpg,21,229,31,27,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_234.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-173.jpg,3,7,253,208,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_235.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-174.jpg,13,104,34,150,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_236.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-188.jpg,103,138,110,118,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_237.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-189.jpg,56,0,67,86,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_238.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-191.jpg,40,0,216,173,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_239.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-207.jpg,0,159,190,97,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_240.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-208.jpg,5,14,251,227,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_241.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-209.jpg,0,3,23,20,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_242.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-219.jpg,167,200,6,34,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_243.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-226.jpg,106,56,150,80,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_244.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-237.jpg,0,129,219,127,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_245.png
